seed_id,r_number,property_name,value,value_num,unit,temperature,pressure,phase,source_type,source_name,source_url,method,uncertainty,quality_level,assessment_version,time_horizon,year,notes
tierd_excel202603_name_354_21_2,,boiling_point_c,71.86,71.86000000000001,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_21_2; workbook_property_source=Tb/K
tierd_excel202603_name_354_21_2,,critical_temp_c,252.85,252.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_21_2; workbook_property_source=Tc/K
tierd_excel202603_name_354_21_2,,critical_pressure_mpa,3.782,3.782,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_21_2; workbook_property_source=Pc/MPa
tierd_excel202603_name_354_21_2,,acentric_factor,0.2764,0.2764,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_21_2; workbook_property_source=ω
tierd_excel202603_name_354_21_2,,odp,0.022,0.022,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_21_2; workbook_property_source=ODP
tierd_excel202603_name_354_21_2,,critical_compressibility_factor,0.2702,0.2702,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_21_2; workbook_property_source=Zc
tierd_excel202603_name_354_15_4,,boiling_point_c,73.19,73.19,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_15_4; workbook_property_source=Tb/K
tierd_excel202603_name_354_15_4,,critical_temp_c,254.85,254.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_15_4; workbook_property_source=Tc/K
tierd_excel202603_name_354_15_4,,critical_pressure_mpa,3.873,3.873,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_15_4; workbook_property_source=Pc/MPa
tierd_excel202603_name_354_15_4,,acentric_factor,0.2872,0.2872,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_15_4; workbook_property_source=ω
tierd_excel202603_name_354_15_4,,odp,0.067,0.067,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_15_4; workbook_property_source=ODP
tierd_excel202603_name_354_15_4,,critical_compressibility_factor,0.2762,0.2762,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_15_4; workbook_property_source=Zc
tierd_excel202603_name_354_12_1,,boiling_point_c,74.55,74.55000000000001,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_12_1; workbook_property_source=Tb/K
tierd_excel202603_name_354_12_1,,critical_temp_c,244.85,244.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_12_1; workbook_property_source=Tc/K
tierd_excel202603_name_354_12_1,,critical_pressure_mpa,3.711,3.711,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_12_1; workbook_property_source=Pc/MPa
tierd_excel202603_name_354_12_1,,acentric_factor,0.3622,0.3622,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_12_1; workbook_property_source=ω
tierd_excel202603_name_354_12_1,,odp,0.17,0.17,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_12_1; workbook_property_source=ODP
tierd_excel202603_name_354_12_1,,critical_compressibility_factor,0.269,0.269,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_12_1; workbook_property_source=Zc
tierd_excel202603_name_354_23_4,,boiling_point_c,29.95,29.950000000000045,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_23_4; workbook_property_source=Tb/K
tierd_excel202603_name_354_23_4,,critical_temp_c,188.45,188.45000000000005,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_23_4; workbook_property_source=Tc/K
tierd_excel202603_name_354_23_4,,critical_pressure_mpa,3.758,3.758,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_23_4; workbook_property_source=Pc/MPa
tierd_excel202603_name_354_23_4,,acentric_factor,0.2784,0.2784,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_23_4; workbook_property_source=ω
tierd_excel202603_name_354_23_4,,odp,0.039,0.039,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_23_4; workbook_property_source=ODP
tierd_excel202603_name_354_23_4,,critical_compressibility_factor,0.277,0.277,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_23_4; workbook_property_source=Zc
tierd_excel202603_name_812_04_4,,boiling_point_c,44.95,44.950000000000045,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_812_04_4; workbook_property_source=Tb/K
tierd_excel202603_name_812_04_4,,critical_temp_c,213.85,213.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_812_04_4; workbook_property_source=Tc/K
tierd_excel202603_name_812_04_4,,critical_pressure_mpa,3.853,3.853,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_812_04_4; workbook_property_source=Pc/MPa
tierd_excel202603_name_812_04_4,,acentric_factor,0.2678,0.2678,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_812_04_4; workbook_property_source=ω
tierd_excel202603_name_812_04_4,,odp,0.124,0.124,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_812_04_4; workbook_property_source=ODP
tierd_excel202603_name_812_04_4,,critical_compressibility_factor,0.257,0.257,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_812_04_4; workbook_property_source=Zc
tierd_excel202603_name_354_25_6,,boiling_point_c,35.65,35.650000000000034,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_25_6; workbook_property_source=Tb/K
tierd_excel202603_name_354_25_6,,critical_temp_c,122.85,122.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_25_6; workbook_property_source=Tc/K
tierd_excel202603_name_354_25_6,,critical_pressure_mpa,3.621,3.621,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_25_6; workbook_property_source=Pc/MPa
tierd_excel202603_name_354_25_6,,acentric_factor,1.4444,1.4444,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_25_6; workbook_property_source=ω
tierd_excel202603_name_354_25_6,,odp,0.026,0.026,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_25_6; workbook_property_source=ODP
tierd_excel202603_name_354_25_6,,critical_compressibility_factor,0.33,0.33,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_354_25_6; workbook_property_source=Zc
tierd_excel202603_name_359_28_4,,boiling_point_c,109.55,109.55000000000001,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_359_28_4; workbook_property_source=Tb/K
tierd_excel202603_name_359_28_4,,critical_temp_c,302.85,302.85,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_359_28_4; workbook_property_source=Tc/K
tierd_excel202603_name_359_28_4,,critical_pressure_mpa,4.758,4.758,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_359_28_4; workbook_property_source=Pc/MPa
tierd_excel202603_name_359_28_4,,acentric_factor,0.4083,0.4083,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_359_28_4; workbook_property_source=ω
tierd_excel202603_name_359_28_4,,odp,0.019,0.019,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_359_28_4; workbook_property_source=ODP
tierd_excel202603_name_359_28_4,,critical_compressibility_factor,0.292,0.292,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_359_28_4; workbook_property_source=Zc
tierd_excel202603_name_811_95_0,,boiling_point_c,79.85,79.85000000000002,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_811_95_0; workbook_property_source=Tb/K
tierd_excel202603_name_811_95_0,,critical_temp_c,273.85,273.85,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_811_95_0; workbook_property_source=Tc/K
tierd_excel202603_name_811_95_0,,critical_pressure_mpa,4.105,4.105,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_811_95_0; workbook_property_source=Pc/MPa
tierd_excel202603_name_811_95_0,,acentric_factor,0.246,0.246,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_811_95_0; workbook_property_source=ω
tierd_excel202603_name_811_95_0,,odp,0.056,0.056,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_811_95_0; workbook_property_source=ODP
tierd_excel202603_name_811_95_0,,critical_compressibility_factor,0.267,0.267,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_811_95_0; workbook_property_source=Zc
tierd_excel202603_name_2366_36_1,,boiling_point_c,83.05,83.05000000000001,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_2366_36_1; workbook_property_source=Tb/K
tierd_excel202603_name_2366_36_1,,critical_temp_c,275.85,275.85,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_2366_36_1; workbook_property_source=Tc/K
tierd_excel202603_name_2366_36_1,,critical_pressure_mpa,4.195,4.195,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_2366_36_1; workbook_property_source=Pc/MPa
tierd_excel202603_name_2366_36_1,,acentric_factor,0.2719,0.2719,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_2366_36_1; workbook_property_source=ω
tierd_excel202603_name_2366_36_1,,odp,0.054,0.054,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_2366_36_1; workbook_property_source=ODP
tierd_excel202603_name_2366_36_1,,critical_compressibility_factor,0.273,0.273,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_2366_36_1; workbook_property_source=Zc
tierd_excel202603_name_430_96_6,,odp,0.025,0.025,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_430_96_6; workbook_property_source=ODP
tierd_excel202603_name_471_43_2,,boiling_point_c,67.65,67.65000000000003,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_471_43_2; workbook_property_source=Tb/K
tierd_excel202603_name_471_43_2,,critical_temp_c,231.85,231.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_471_43_2; workbook_property_source=Tc/K
tierd_excel202603_name_471_43_2,,critical_pressure_mpa,4.379,4.379,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_471_43_2; workbook_property_source=Pc/MPa
tierd_excel202603_name_471_43_2,,acentric_factor,0.4476,0.4476,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_471_43_2; workbook_property_source=ω
tierd_excel202603_name_471_43_2,,odp,0.02,0.02,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_471_43_2; workbook_property_source=ODP
tierd_excel202603_name_471_43_2,,critical_compressibility_factor,0.273,0.273,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_471_43_2; workbook_property_source=Zc
tierd_excel202603_name_1649_08_7,,boiling_point_c,46.59,46.59000000000003,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1649_08_7; workbook_property_source=Tb/K
tierd_excel202603_name_1649_08_7,,critical_temp_c,221.85,221.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1649_08_7; workbook_property_source=Tc/K
tierd_excel202603_name_1649_08_7,,critical_pressure_mpa,4.419,4.419,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1649_08_7; workbook_property_source=Pc/MPa
tierd_excel202603_name_1649_08_7,,acentric_factor,0.2727,0.2727,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1649_08_7; workbook_property_source=ω
tierd_excel202603_name_1649_08_7,,odp,0.038,0.038,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1649_08_7; workbook_property_source=ODP
tierd_excel202603_name_1649_08_7,,critical_compressibility_factor,0.2879,0.2879,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1649_08_7; workbook_property_source=Zc
tierd_excel202603_name_1842_05_3,,boiling_point_c,71.55,71.55000000000001,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1842_05_3; workbook_property_source=Tb/K
tierd_excel202603_name_1842_05_3,,critical_temp_c,217.85,217.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1842_05_3; workbook_property_source=Tc/K
tierd_excel202603_name_1842_05_3,,critical_pressure_mpa,4.174,4.174,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1842_05_3; workbook_property_source=Pc/MPa
tierd_excel202603_name_1842_05_3,,acentric_factor,0.632,0.632,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1842_05_3; workbook_property_source=ω
tierd_excel202603_name_1842_05_3,,odp,0.062,0.062,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1842_05_3; workbook_property_source=ODP
tierd_excel202603_name_1842_05_3,,critical_compressibility_factor,0.269,0.269,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_1842_05_3; workbook_property_source=Zc
tierd_excel202603_name_431_07_2,,boiling_point_c,25.25,25.25,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_431_07_2; workbook_property_source=Tb/K
tierd_excel202603_name_431_07_2,,critical_temp_c,184.85,184.85000000000002,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_431_07_2; workbook_property_source=Tc/K
tierd_excel202603_name_431_07_2,,critical_pressure_mpa,4.317,4.317,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_431_07_2; workbook_property_source=Pc/MPa
tierd_excel202603_name_431_07_2,,acentric_factor,0.2966,0.2966,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_431_07_2; workbook_property_source=ω
tierd_excel202603_name_431_07_2,,odp,0.017,0.017,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_431_07_2; workbook_property_source=ODP
tierd_excel202603_name_431_07_2,,critical_compressibility_factor,0.256,0.256,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_431_07_2; workbook_property_source=Zc
tierd_excel202603_name_75_88_7,,boiling_point_c,6.05,6.050000000000011,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_75_88_7; workbook_property_source=Tb/K
tierd_excel202603_name_75_88_7,,critical_temp_c,151.86,151.86,degC,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_75_88_7; workbook_property_source=Tc/K
tierd_excel202603_name_75_88_7,,critical_pressure_mpa,4.015,4.015,MPa,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_75_88_7; workbook_property_source=Pc/MPa
tierd_excel202603_name_75_88_7,,acentric_factor,0.3026,0.3026,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_75_88_7; workbook_property_source=ω
tierd_excel202603_name_75_88_7,,odp,0.019,0.019,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 2-GWP和ODP,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_75_88_7; workbook_property_source=ODP
tierd_excel202603_name_75_88_7,,critical_compressibility_factor,0.2631,0.2631,dimensionless,,,,derived_harmonized,制冷剂数据库202603.xlsx / 1-ODS八维数据库,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_75_88_7; workbook_property_source=Zc
tierd_excel202603_name_421_04_5,,boiling_point_c,16.35,16.350000000000023,degC,,0.101325 MPa,vapor-liquid_equilibrium,derived_harmonized,制冷剂数据库202603.xlsx / 1-1-NIST热物性实验数据-Aspen,,Excel 202603 import (CAS/name exact match),,derived_harmonized,,,,generated_candidate_seed=tierd_excel202603_name_421_04_5; workbook_property_source=Tb/K
