seed_id,r_number,property_name,value,value_num,unit,temperature,pressure,phase,source_type,source_name,source_url,method,uncertainty,quality_level,assessment_version,time_horizon,year,notes
anchor_r1233zde,R-1233zd(E),gwp_100yr,4,4.0,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,100.0,2025,"ASHRAE Table 3 environmental entry for trans-1-chloro-3,3,3-trifluoro-1-propene / HCFO-1233zd(E); exact numeric gwp_100yr"
anchor_r1233zde,R-1233zd(E),gwp_20yr,14,14.0,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,20.0,2025,"ASHRAE Table 3 environmental entry for trans-1-chloro-3,3,3-trifluoro-1-propene / HCFO-1233zd(E); exact numeric gwp_20yr"
anchor_r1233zde,R-1233zd(E),ashrae_safety,A1,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,"ASHRAE Table 1 Standard 34 safety group for trans-1-chloro-3,3,3-trifluoro-1-propene / HCFO-1233zd(E): A1"
anchor_r1233zde,R-1233zd(E),toxicity_class,A,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group A1; toxicity letter A
anchor_r718,R-718,ashrae_safety,A1,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,ASHRAE Table 1 Standard 34 safety group for water / R-718: A1
anchor_r718,R-718,toxicity_class,A,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group A1; toxicity letter A
seed_r21,R-21,gwp_100yr,161,161.0,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,100.0,2025,ASHRAE Table 3 environmental entry for dichlorofluoromethane / HCFC-21; exact numeric gwp_100yr
seed_r21,R-21,gwp_20yr,578,578.0,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,20.0,2025,ASHRAE Table 3 environmental entry for dichlorofluoromethane / HCFC-21; exact numeric gwp_20yr
seed_r21,R-21,odp,0.036,0.036,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,,2025,ASHRAE Table 3 environmental entry for dichlorofluoromethane / HCFC-21; exact numeric odp
seed_r21,R-21,ashrae_safety,B1,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,ASHRAE Table 1 Standard 34 safety group for dichlorofluoromethane / HCFC-21: B1
seed_r21,R-21,toxicity_class,B,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group B1; toxicity letter B
seed_r116,R-116,ashrae_safety,A1,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,ASHRAE Table 1 Standard 34 safety group for hexafluoroethane / PFC-116: A1
seed_r116,R-116,toxicity_class,A,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group A1; toxicity letter A
seed_r141b,R-141b,gwp_100yr,808,808.0,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,100.0,2025,"ASHRAE Table 3 environmental entry for 1,1-dichloro-1-fluoroethane / HCFC-141b; exact numeric gwp_100yr"
seed_r141b,R-141b,gwp_20yr,2590,2590.0,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,20.0,2025,"ASHRAE Table 3 environmental entry for 1,1-dichloro-1-fluoroethane / HCFC-141b; exact numeric gwp_20yr"
seed_r141b,R-141b,odp,0.102,0.102,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,,2025,"ASHRAE Table 3 environmental entry for 1,1-dichloro-1-fluoroethane / HCFC-141b; exact numeric odp"
seed_r142b,R-142b,gwp_100yr,2190,2190.0,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,100.0,2025,"ASHRAE Table 3 environmental entry for 1-chloro-1,1-difluoroethane / HCFC-142b; exact numeric gwp_100yr"
seed_r142b,R-142b,gwp_20yr,5400,5400.0,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,20.0,2025,"ASHRAE Table 3 environmental entry for 1-chloro-1,1-difluoroethane / HCFC-142b; exact numeric gwp_20yr"
seed_r142b,R-142b,odp,0.057,0.057,dimensionless,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,WMO2022/ASHRAE F25,,2025,"ASHRAE Table 3 environmental entry for 1-chloro-1,1-difluoroethane / HCFC-142b; exact numeric odp"
seed_r142b,R-142b,ashrae_safety,A2,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,"ASHRAE Table 1 Standard 34 safety group for 1-chloro-1,1-difluoroethane / HCFC-142b: A2"
seed_r142b,R-142b,toxicity_class,A,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group A2; toxicity letter A
seed_r218,R-218,ashrae_safety,A1,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,ASHRAE Table 1 Standard 34 safety group for octafluoropropane / PFC-218: A1
seed_r218,R-218,toxicity_class,A,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group A1; toxicity letter A
seed_dimethylether,,ashrae_safety,A3,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,ASHRAE Table 1 Standard 34 safety group for dimethyl ether / E170: A3
seed_dimethylether,,toxicity_class,A,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group A3; toxicity letter A
seed_n_pentane,R-601,ashrae_safety,A3,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,ASHRAE Table 1 Standard 34 safety group for pentane / R-601: A3
seed_n_pentane,R-601,toxicity_class,A,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group A3; toxicity letter A
seed_isopentane,R-601a,ashrae_safety,A3,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,ASHRAE Table 1 Standard 34 safety group for 2-methylbutane / isopentane / R-601a: A3
seed_isopentane,R-601a,toxicity_class,A,,class,,,,manual_curated_reference,ASHRAE Handbook Fundamentals Chapter 29,https://handbook.ashrae.org/Handbooks/F25/SI/F25_Ch29/F25_Ch29_si.aspx,manual_curated_public_reference,,manual_curated_reference,ANSI/ASHRAE Standard 34-2022 table as reproduced in ASHRAE F25 Ch29,,2025,derived from ASHRAE safety group A3; toxicity letter A
