request_id,mol_id,xyz_path,xyz_status,notes
qreq_879b224864f92bec,mol_dadafcfjdztokm-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_879b224864f92bec.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_129c84ec9eda3e56,mol_qgzkdvfqnngyky-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_129c84ec9eda3e56.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_72db3ce24776f65e,mol_txkvrxoguifasb-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_72db3ce24776f65e.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_c753b1e847445094,mol_rqdwdzhagixhgq-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_c753b1e847445094.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_31eef43cda3a46e1,mol_iyhwwirfhibtpc-hwkanzrosa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_31eef43cda3a46e1.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_b0aad2cfa5ba91bc,mol_qasfocqslhvfph-uphrsurjsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_b0aad2cfa5ba91bc.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_cb40ac30144ea37a,mol_lgdyhvazicnisu-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_cb40ac30144ea37a.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_57e911768aceefac,mol_wxaczqoanhsprd-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_57e911768aceefac.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_a160509d032058db,mol_bihrcrbjbcylgy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_a160509d032058db.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_6cd83af16e7e2ba8,mol_mymofizgzyhomd-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_6cd83af16e7e2ba8.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_e9746caf82241282,mol_tzzablhbgcxdtj-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_e9746caf82241282.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_b40ea906b0995342,mol_vqplwcwtdbntlz-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_b40ea906b0995342.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_fed336eceaf5bde3,mol_iyhwwirfhibtpc-hyxafxhysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_fed336eceaf5bde3.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_b6ba8a26f4758510,mol_uynwspzhicqwag-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_b6ba8a26f4758510.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_533f4332865cb77f,mol_vilvgskbnyaygf-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_533f4332865cb77f.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_4c2183e01a11f3f4,mol_dnfyvwjpgxjdrn-bypyzucnsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_4c2183e01a11f3f4.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_a14404c126ef9029,mol_vrewhlwfxijdho-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_a14404c126ef9029.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_1fd44e958e55cdbb,mol_xlyofnoqvpjjnp-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_1fd44e958e55cdbb.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_4991ea94a3c350ee,mol_vmdpbrciafdnci-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_4991ea94a3c350ee.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_a6489bb5434b9c36,mol_qvhveesdsjybgp-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_a6489bb5434b9c36.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_cddc8bcf93ac0ddf,mol_mabbgnzdqdwxox-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_cddc8bcf93ac0ddf.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_8f4ff64c8a9ca3f5,mol_vypjcwxllixwpa-owojbtedsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_8f4ff64c8a9ca3f5.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_57df760209046393,mol_hhdnhmabfkstjy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_57df760209046393.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_cd0b5b4a410288eb,mol_dnfyvwjpgxjdrn-hylwagpfsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_cd0b5b4a410288eb.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_04a9fcd959fcc15c,mol_qrskdjmitmqita-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_04a9fcd959fcc15c.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_32f137de422f887e,mol_gkaogpiiycishv-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_32f137de422f887e.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_f173603373984528,mol_ydycbrduvscrav-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_f173603373984528.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_dd05cea930dc832d,mol_kaaufoamwfqsfn-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_dd05cea930dc832d.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_bb3304a35deeaecd,mol_vyzohaotsnlvmi-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_bb3304a35deeaecd.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_4ebfe0c00fe43250,mol_vypjcwxllixwpa-uphrsurjsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_4ebfe0c00fe43250.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_d6f21923f10343e0,mol_owhpwdnycwyear-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_d6f21923f10343e0.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_b229c60a6347ebfc,mol_dnfyvwjpgxjdrn-owojbtedsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_b229c60a6347ebfc.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_8efc7fa4ee8ed5ac,mol_vggsqfucumxweo-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_8efc7fa4ee8ed5ac.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_5ac7b7dae9668563,mol_yjbueepbsldzmj-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_5ac7b7dae9668563.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_2fcf59b759dbc2df,mol_pqqfhjytfnejst-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_2fcf59b759dbc2df.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_51443f81f7544b8e,mol_abmvkgouosmmps-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_51443f81f7544b8e.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_8f1ba28cd6cca308,mol_hpfizefcfsbdry-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_8f1ba28cd6cca308.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_3f59fc09f224b1f1,mol_aaxqtntzmacldp-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_3f59fc09f224b1f1.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_2f10d4585e64a9f8,mol_dnfyvwjpgxjdrn-qphdtyrisa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_2f10d4585e64a9f8.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_68d2bbb0eb5be7da,mol_swqjxjoglnczey-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_68d2bbb0eb5be7da.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_77eceba005b52295,mol_yrrpccawthvpox-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_77eceba005b52295.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_092d0df44a792590,mol_pfxbziomdhruqq-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_092d0df44a792590.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_b2f14b4f89703e50,mol_ampppfbscigtne-duxpyhpusa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_b2f14b4f89703e50.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_bc20c502bc5e1fac,mol_kojjzllkjwgipn-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_bc20c502bc5e1fac.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_c31c650f82002835,mol_dlpzaolcbwzpnh-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_c31c650f82002835.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_2a3be7f5802a2ef9,mol_dnfyvwjpgxjdrn-rofopdmzsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_2a3be7f5802a2ef9.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_308cf1bb77aa2326,mol_xkrfyhlgvusroy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_308cf1bb77aa2326.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_9a46f74d0f00e2b8,mol_zhwxbdjjughqhy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_9a46f74d0f00e2b8.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_7b11eae61fbaade6,mol_uddgynnpoktchy-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_7b11eae61fbaade6.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_c47ca107792cbd29,mol_kgkodzfsnznpju-dafodljhsa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_c47ca107792cbd29.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_66d98483074e56a7,mol_obgjflargqjvmh-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_66d98483074e56a7.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_613fdf9094fe22f2,mol_jvohlakgoyckkk-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_613fdf9094fe22f2.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_0ac761b902a28b89,mol_dnfyvwjpgxjdrn-scsaibsysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_0ac761b902a28b89.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_d9d5fc7e44aedfa9,mol_ijgrmhoshxdmsa-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_d9d5fc7e44aedfa9.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_bbf635e941ac3a76,mol_clisvckzzlnock-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_bbf635e941ac3a76.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_4b39b3fe8a84c1a3,mol_fbtbaxjkujsxfh-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_4b39b3fe8a84c1a3.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_111f3a37c54b6ada,mol_kgkodzfsnznpju-rjrfiufisa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_111f3a37c54b6ada.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
qreq_9dec17ebfc1e5eeb,mol_xkbhbvfiwwdgqx-uhfffaoysa-n,/home/ifs1/myDB/R-PhysGen-DB/data/raw/generated/quantum_dft_xyz/qreq_9dec17ebfc1e5eeb.xyz,generated,XYZ copied from completed xTB optimized geometry for Psi4 singlepoint; Psi4 executor unavailable
